lat,lon,name,amenity,addr:street,addr:housenumber,addr:city,addr:postcode,addr:country,id,version,timestamp,changeset,uid,user,shop,building,opening_hours,source,phone,website,brand,brand:wikidata,cuisine,operator,brand:wikipedia,wheelchair,name:en,remaining_tags_json,ZIP,ZIP_CODE,PO_NAME,STATE,ZIP_TYPE,ZCTA,zip_join_type
37.9753629,-122.0380338,Healing Hands,dentist,,,,,,4782299786,2,2017-04-09T05:28:41Z,47584076,4225299,Alx303,,,,,,,,,,,,,,{},94524.0,94524.0,Concord,CA,Post Office or large volume customer,94520,Spatial join to ZCTA
37.9742153,-122.040715,All Bay Animal Hospital,veterinary,,,,,,4782300084,2,2017-04-09T05:28:43Z,47584076,4225299,Alx303,,,,,,,,,,,,,,{},94527.0,94527.0,Concord,CA,Post Office or large volume customer,94520,Spatial join to ZCTA
37.9758557,-122.0276834,CVS Pharmacy,pharmacy,,,,,,4783811842,3,2020-04-17T05:13:52Z,83680157,1168909,ErikPottinger,,,,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",94527.0,94527.0,Concord,CA,Post Office or large volume customer,94520,Spatial join to ZCTA
38.4690867,-121.4244827,Kaiser Pulmonary Rehab,clinic,Bruceville Road,6600,Sacramento,95823,,4785473104,2,2018-04-09T12:34:45Z,57939617,360392,maxerickson,,,,,916-688-6959,,,,,Kaiser Permanente,,,,"{""addr:state"": ""CA"", ""description"": ""Pulmonary Rehab"", ""healthcare"": ""clinic""}",94283.0,94283.0,Sacramento,CA,Post Office or large volume customer,95823,Spatial join to ZCTA
38.4694359,-121.4236793,Kaiser Ambulatory Surgery Center,hospital,Bruceville Road,6600,Sacramento,95823,,4785477140,2,2018-04-09T12:34:45Z,57939617,360392,maxerickson,,,,,,,,,,Kaiser Permanente,,,,"{""addr:state"": ""CA"", ""emergency"": ""no"", ""healthcare"": ""hospital"", ""healthcare:speciality"": ""surgery""}",95823.0,95823.0,Sacramento,CA,Zip Code Area,95823,Zip matches ZCTA
37.9805706,-122.068275,Fresenius Medical Care,clinic,,,,,,4824241813,3,2019-10-16T03:39:15Z,75751149,115918,Timothy Smith,,,,,,,Fresenius Medical Care,Q650259,,,en:Fresenius Medical Care,,,"{""healthcare"": ""dialysis"", ""healthcare:speciality"": ""dialysis""}",94527.0,94527.0,Concord,CA,Post Office or large volume customer,94520,Spatial join to ZCTA
37.9920885,-122.1195924,Rite Aid,pharmacy,,,,,,4955428690,2,2019-07-18T06:11:31Z,72373751,4967074,Delta 6,,,,,,,Rite Aid,Q3433273,,,en:Rite Aid,,,"{""healthcare"": ""pharmacy""}",94553.0,94553.0,Martinez,CA,Zip Code Area,94553,Zip matches ZCTA
37.9948697,-122.101451,Rite Aid,pharmacy,,,,,,4986176392,2,2019-03-19T04:12:06Z,68280210,115918,Timothy Smith,,,,,,,Rite Aid,Q3433273,,,en:Rite Aid,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",94553.0,94553.0,Martinez,CA,Zip Code Area,94553,Zip matches ZCTA
38.6540532,-121.5251255,Lush Dental Studio,dentist,Del Paso Road,2860,Sacramento,95834,,7502091197,1,2020-05-09T22:38:20Z,84953202,1168707,animeigo,,,,,,,,,,,,,,"{""addr:state"": ""CA"", ""addr:unit"": ""300"", ""healthcare"": ""dentist""}",95835.0,95835.0,Sacramento,CA,Zip Code Area,95835,Zip matches ZCTA
38.5754781,-121.5251081,Jefferson Park Veterinary Care,veterinary,,,,,,7515344005,1,2020-05-13T16:39:18Z,85155962,1168707,animeigo,,,,,,,,,,,,,,{},95899.0,95899.0,Sacramento,CA,Post Office or large volume customer,95691,Spatial join to ZCTA
38.5729647,-121.5241165,Luc Dental Care,dentist,,,,,,7515382412,1,2020-05-13T16:59:08Z,85156756,1168707,animeigo,,,,,,,,,,,,,,"{""healthcare"": ""dentist""}",95899.0,95899.0,Sacramento,CA,Post Office or large volume customer,95691,Spatial join to ZCTA
38.1305694,-121.2602193,Western Dental,dentist,,,,,,7527005063,1,2020-05-16T18:23:52Z,85313312,1168707,animeigo,,,,,,,Western Dental,Q64211989,,,en:Western Dental,,,"{""alt_name"": ""Western Dental & Orthodontics"", ""healthcare"": ""dentist""}",95241.0,95241.0,Lodi,CA,Post Office or large volume customer,95240,Spatial join to ZCTA
38.6550945,-121.5031957,Natomas Vererinary Hospital,veterinary,,,,,,7533332701,1,2020-05-18T16:31:34Z,85394055,1168707,animeigo,,,,,,,,,,,,,,{},95835.0,95835.0,Sacramento,CA,Zip Code Area,95835,Zip matches ZCTA
38.29138,-122.0331788,CVS Pharmacy,pharmacy,,,,,,7280112959,1,2020-03-09T16:11:23Z,81972191,115918,Timothy Smith,,,,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""dispensing"": ""yes"", ""drive_through"": ""yes"", ""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",94533.0,94533.0,Fairfield,CA,Zip Code Area,94533,Zip matches ZCTA
38.2759784,-122.0333303,Walgreens,pharmacy,North Texas Street,2590,Fairfield,94533,,7280122023,1,2020-03-09T16:21:34Z,81972570,115918,Timothy Smith,,,,,,https://www.walgreens.com/locator/walgreens-2590+N+TEXAS+ST-Fairfield-CA-94533/id=15432,Walgreens,Q1591889,,,en:Walgreens,,,"{""addr:state"": ""CA"", ""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",94533.0,94533.0,Fairfield,CA,Zip Code Area,94533,Zip matches ZCTA
38.2459633,-122.0190727,Rite Aid,pharmacy,,,,,,7281139441,1,2020-03-09T23:55:04Z,81985869,115918,Timothy Smith,,,,,,,Rite Aid,Q3433273,,,en:Rite Aid,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",94533.0,94533.0,Fairfield,CA,Zip Code Area,94533,Zip matches ZCTA
38.2465123,-122.068478,CVS Pharmacy,pharmacy,,,,,,7281575687,1,2020-03-10T04:57:16Z,81991535,115918,Timothy Smith,,,,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",94534.0,94534.0,Fairfield,CA,Zip Code Area,94534,Zip matches ZCTA
38.2716862,-122.0526624,Safeway,pharmacy,,,,,,7282809922,1,2020-03-10T16:12:56Z,82015418,115918,Timothy Smith,,,,,,,Safeway,Q1508234,,,en:Safeway Inc.,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",94533.0,94533.0,Fairfield,CA,Zip Code Area,94533,Zip matches ZCTA
38.3444054,-121.995973,Walmart Pharmacy,pharmacy,,,,,,7282872329,1,2020-03-10T16:29:27Z,82015993,115918,Timothy Smith,,,,,,,Walmart,Q483551,,,en:Walmart,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",94533.0,94533.0,Fairfield,CA,Zip Code Area,94533,Zip matches ZCTA
38.2155431,-122.1450071,Costco Pharmacy,pharmacy,,,,,,7283969509,1,2020-03-11T04:32:35Z,82034288,115918,Timothy Smith,,,,,,,Costco Pharmacy,Q715583,,,en:Costco,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",94534.0,94534.0,Fairfield,CA,Zip Code Area,94534,Zip matches ZCTA
38.1644813,-122.2550885,Safeway,pharmacy,West American Canyon Road,103,American Canyon,94503,,7286972296,1,2020-03-12T02:15:15Z,82085090,115918,Timothy Smith,,,,,,,Safeway,Q1508234,,,en:Safeway Inc.,,,"{""addr:state"": ""CA"", ""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",94503.0,94503.0,American Canyon,CA,Zip Code Area,94503,Zip matches ZCTA
38.3213005,-122.3016229,Safeway,pharmacy,Jefferson Street,3375,Napa,94558,,7286983732,1,2020-03-12T02:18:34Z,82085180,115918,Timothy Smith,,,,,,,Safeway,Q1508234,,,en:Safeway Inc.,,,"{""addr:state"": ""CA"", ""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",94581.0,94581.0,Napa,CA,Post Office or large volume customer,94559,Spatial join to ZCTA
38.1256159,-122.2267486,Safeway,pharmacy,Admiral Callaghan Lane,774,Vallejo,94591,,7286985298,1,2020-03-12T02:25:45Z,82085364,115918,Timothy Smith,,,,,,,Safeway,Q1508234,,,en:Safeway Inc.,,,"{""addr:state"": ""CA"", ""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",94589.0,94589.0,Vallejo,CA,Zip Code Area,94589,Zip matches ZCTA
38.136888,-122.2140273,CVS Pharmacy,pharmacy,Admiral Callaghan Lane,1193,Vallejo,94591,,7287003657,1,2020-03-12T02:41:48Z,82085794,115918,Timothy Smith,,,Mo-Su 08:00-21:00,,707-552-0496,https://www.cvs.com/store-locator/cvs-pharmacy-address/1193+Admiral+Callaghan+Ln-Vallejo-CA-94591/storeid=9927,CVS Pharmacy,Q2078880,,CVS,en:CVS Pharmacy,,,"{""addr:state"": ""CA"", ""dispensing"": ""yes"", ""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",94591.0,94591.0,Vallejo,CA,Zip Code Area,94591,Zip matches ZCTA
38.1232346,-122.2499476,Walgreens,pharmacy,,,,,,7289043367,1,2020-03-12T16:32:27Z,82121573,115918,Timothy Smith,,,,,,,Walgreens,Q1591889,,,en:Walgreens,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",94589.0,94589.0,Vallejo,CA,Zip Code Area,94589,Zip matches ZCTA
38.5616541,-121.4446048,CVS Pharmacy,pharmacy,,,,,,7291263698,1,2020-03-13T09:17:16Z,82154358,4540953,Adamant1,,,,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",95817.0,95817.0,Sacramento,CA,Zip Code Area,95817,Zip matches ZCTA
38.4570439,-121.8392534,Safeway,pharmacy,Stratford Avenue,1235,Dixon,95620,,7294902426,1,2020-03-14T17:35:55Z,82199495,115918,Timothy Smith,,,24/7,,,https://local.safeway.com/safeway/ca/dixon/1235-stratford-ave.html,Safeway,Q1508234,,,en:Safeway Inc.,,,"{""addr:state"": ""CA"", ""designation"": ""Safeway 1258"", ""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",95620.0,95620.0,Dixon,CA,Zip Code Area,95620,Zip matches ZCTA
38.4717183,-121.8209163,Walmart Pharmacy,pharmacy,,,,,,7295594140,1,2020-03-14T23:42:26Z,82206244,115918,Timothy Smith,,,,,,,Walmart,Q483551,,,en:Walmart,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",95616.0,95616.0,Davis,CA,Zip Code Area,95616,Zip matches ZCTA
37.9903617,-121.3132636,Walgreens,pharmacy,,,,,,6632397263,1,2019-07-19T23:46:42Z,72448722,115918,Timothy Smith,,,,,,,Walgreens,Q1591889,,,en:Walgreens,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",95267.0,95267.0,Stockton,CA,Post Office or large volume customer,95207,Spatial join to ZCTA
38.0270862,-121.9416735,Walgreens,pharmacy,,,,,,6663246572,1,2019-07-31T04:16:15Z,72836745,115918,Timothy Smith,,,,,,,Walgreens,Q1591889,,,en:Walgreens,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",94565.0,94565.0,Pittsburg,CA,Zip Code Area,94565,Zip matches ZCTA
38.3237799,-122.2877926,CVS Pharmacy,pharmacy,,,,,,6688550859,1,2019-08-06T17:08:58Z,73077095,115918,Timothy Smith,,,,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",94581.0,94581.0,Napa,CA,Post Office or large volume customer,94559,Spatial join to ZCTA
38.2823488,-122.289458,CVS Pharmacy,pharmacy,,,,,,6688976436,3,2020-08-27T02:59:35Z,89997511,115918,Timothy Smith,,,,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""dispensing"": ""yes"", ""drive_through"": ""yes"", ""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",94581.0,94581.0,Napa,CA,Post Office or large volume customer,94559,Spatial join to ZCTA
38.2813716,-122.2896807,Rite Aid,pharmacy,,,,,,6688976437,2,2020-08-27T02:47:38Z,89997231,115918,Timothy Smith,,,,,,,Rite Aid,Q3433273,,,en:Rite Aid,Yes,,"{""dispensing"": ""yes"", ""drive_through"": ""yes"", ""healthcare"": ""pharmacy""}",94581.0,94581.0,Napa,CA,Post Office or large volume customer,94559,Spatial join to ZCTA
38.6402428,-121.3275467,Urgent Care,clinic,,,,,,6709264695,1,2019-08-14T05:49:46Z,73332259,10223518,MellowAcres,,,,,,,,,,,,,,"{""healthcare"": ""clinic""}",95609.0,95609.0,Carmichael,CA,Post Office or large volume customer,95608,Spatial join to ZCTA
38.6394883,-121.328384,Cat Hospital,veterinary,,,,,,6709264710,1,2019-08-14T05:49:46Z,73332259,10223518,MellowAcres,,,,,,,,,,,,,,{},95608.0,95608.0,Carmichael,CA,Zip Code Area,95608,Zip matches ZCTA
38.3211044,-122.3109925,intégrative phra,pharmacy,,,,,,6734171685,1,2019-08-22T02:50:01Z,73602299,10242571,ladybirdclara,,,,,,,,,,,,,,{},94581.0,94581.0,Napa,CA,Post Office or large volume customer,94559,Spatial join to ZCTA
38.3215117,-122.3054105,Walgreens,pharmacy,,,,,,6751915740,1,2019-08-28T06:39:57Z,73823616,115918,Timothy Smith,,,,,,,Walgreens,Q1591889,,,en:Walgreens,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",94581.0,94581.0,Napa,CA,Post Office or large volume customer,94559,Spatial join to ZCTA
38.6350361,-121.066364,Synergy Dental Arts,dentist,Suncast Lane,1150,El Dorado Hills,95762,,6791992174,4,2021-03-04T12:38:44Z,100423448,35814,bingo,,,,,,,,,,,,,,"{""addr:state"": ""CA"", ""addr:unit"": ""6""}",95762.0,95762.0,El Dorado Hills,CA,Zip Code Area,95762,Zip matches ZCTA
38.6319753,-121.4760442,Western Dental,dentist,,,,,,6831085403,1,2019-09-27T16:04:38Z,75016439,1168707,animeigo,,,,,,,Western Dental,Q64211989,,,en:Western Dental,,,"{""alt_name"": ""Western Dental & Orthodontics"", ""healthcare"": ""dentist""}",95833.0,95833.0,Sacramento,CA,Zip Code Area,95833,Zip matches ZCTA
38.6319604,-121.4766245,Well-Care Pharmacy,pharmacy,,,,,,6831085407,1,2019-09-27T16:04:38Z,75016439,1168707,animeigo,,,,,,,,,,,,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",95833.0,95833.0,Sacramento,CA,Zip Code Area,95833,Zip matches ZCTA
38.4963533,-121.4821076,Walgreens,pharmacy,,,,,,5833879980,1,2018-08-15T06:36:06Z,61676617,1168707,animeigo,,,,,,,,,,,,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",95822.0,95822.0,Sacramento,CA,Zip Code Area,95822,Zip matches ZCTA
38.5666536,-121.4432317,Rite Aid,pharmacy,,,,,,5843263231,1,2018-08-20T06:06:26Z,61811498,1168707,animeigo,,,,,,,,,,,,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",95819.0,95819.0,Sacramento,CA,Zip Code Area,95819,Zip matches ZCTA
38.5706458,-121.4654013,Rite Aid,pharmacy,,,,,,5850756452,2,2019-07-05T17:01:59Z,71939408,115918,Timothy Smith,,,,,,,Rite Aid,Q3433273,,,en:Rite Aid,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",94278.0,94278.0,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
38.1009441,-122.259007,"La Clinica, Vallejo Medical",clinic,Georgia Street,243,,94590,,5881813085,3,2019-02-17T18:22:10Z,67288053,9451067,b-jazz-bot,,,Mo-Fr 08:15-19:00; Sa 09:00-13:00,,707-556-8100,https://www.laclinica.org/Vallejo/,,,,,,,,{},94590.0,94590.0,Vallejo,CA,Zip Code Area,94590,Zip matches ZCTA
38.5258725,-121.44265,Western Dental,dentist,,,,,,5889627082,2,2021-02-25T16:12:22Z,99989419,1061145,UE_Su,,,,,,,Western Dental,Q64211989,,,en:Western Dental,,,"{""alt_name"": ""Western Dental & Orthodontics"", ""healthcare"": ""dentist""}",95820.0,95820.0,Sacramento,CA,Zip Code Area,95820,Zip matches ZCTA
38.1009444,-122.25695,Capital City Pharmacy,pharmacy,Georgia Street,339,,94590,,5993835985,2,2021-02-27T16:09:18Z,100104459,115918,Timothy Smith,,,Mo-Fr 09:00-20:00; Sa 09:00-17:00,,7076442272,,,,,,,,,"{""healthcare"": ""pharmacy""}",94590.0,94590.0,Vallejo,CA,Zip Code Area,94590,Zip matches ZCTA
38.4949852,-121.5051934,CVS Pharmacy,pharmacy,,,,,,8366343859,1,2021-01-27T06:22:37Z,98203476,115918,Timothy Smith,,,,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",95822.0,95822.0,Sacramento,CA,Zip Code Area,95822,Zip matches ZCTA
38.5092114,-121.5428546,Walgreens,pharmacy,Florin Road,250,Sacramento,95831,,8366343865,1,2021-01-27T06:22:37Z,98203476,115918,Timothy Smith,,,,,,,Walgreens,Q1591889,,,en:Walgreens,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",95799.0,95799.0,West Sacramento,CA,Post Office or large volume customer,95691,Spatial join to ZCTA
38.6575015,-121.0708278,Datwyler Orthodontics,dentist,,,,,,8533501569,1,2021-03-18T19:18:10Z,101281620,2610171,eneerhut,,,,,,,,,,,,,,"{""healthcare"": ""dentist"", ""healthcare:speciality"": ""orthodontics""}",95762.0,95762.0,El Dorado Hills,CA,Zip Code Area,95762,Zip matches ZCTA
38.5613958,-121.4990522,River City Cat Clinic,veterinary,,,,,,5072685548,1,2017-09-01T04:42:27Z,51632624,3265994,Mark Harman,,,,,,,,,,,,,,{},94296.0,94296.0,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
38.6565429,-120.9716909,Action Urgent Care,clinic,Coach Lane,3380,Cameron Park,95682,,5144277223,4,2017-11-01T22:12:44Z,53436463,5164,woodpeck,,,,,+1-530-384-8068,http://actionurgentcare.com/ActionHealthClinic_CameronPark.html,,,,,,,,"{""addr:state"": ""CA"", ""email"": ""nic.p@myactionhealth.com""}",95682.0,95682.0,Shingle Springs,CA,Zip Code Area,95682,Zip matches ZCTA
37.9880307,-121.7841983,Action Urgent Care,clinic,Deer Valley Road,3365,Antioch,94531,,5144439232,2,2017-11-01T22:13:19Z,53436482,5164,woodpeck,,,,,+1-925-401-7156,http://actionurgentcare.com/ActionHealthClinic_Antioch.html,,,,,,,,"{""addr:state"": ""CA"", ""email"": ""nic.p@myactionhealth.com""}",94509.0,94509.0,Antioch,CA,Zip Code Area,94509,Zip matches ZCTA
38.0042253,-122.3039616,Dr Osborne,doctors,San Pablo Avenue,1061,,94564,,5156379521,1,2017-10-09T04:42:44Z,52746774,4039420,BlackFamily,,,,,5592222294,,,,,,,,,{},94806.0,94806.0,San Pablo,CA,Zip Code Area,94806,Zip matches ZCTA
38.617408,-121.4005043,CVS Pharmacy,pharmacy,,,,,,5276356004,3,2020-12-31T19:26:19Z,96749188,115918,Timothy Smith,,,,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",95821.0,95821.0,Sacramento,CA,Zip Code Area,95821,Zip matches ZCTA
38.6136416,-121.4962169,CVS Pharmacy,pharmacy,,,,,,5280247612,3,2020-01-15T06:22:04Z,79594412,2888253,mapman44,,,,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",95833.0,95833.0,Sacramento,CA,Zip Code Area,95833,Zip matches ZCTA
38.6574823,-121.5233316,Rite Aid,pharmacy,,,,,,5281373542,3,2020-10-31T00:34:43Z,93312199,290680,wheelmap_visitor,,,,,,,Rite Aid,Q3433273,,,en:Rite Aid,yes,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",95835.0,95835.0,Sacramento,CA,Zip Code Area,95835,Zip matches ZCTA
38.6438045,-121.4578284,Walgreens,pharmacy,,,,,,5285021242,2,2019-11-09T09:02:46Z,76839252,4540953,Adamant1,,,,,,,Walgreens,Q1591889,,,en:Walgreens,,,"{""healthcare"": ""pharmacy""}",95838.0,95838.0,Sacramento,CA,Zip Code Area,95838,Zip matches ZCTA
38.61085,-121.4476809,Walgreens,pharmacy,,,,,,5305841908,2,2019-07-06T03:26:58Z,71949537,115918,Timothy Smith,,,,,,,Walgreens,Q1591889,,,en:Walgreens,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",94204.0,94204.0,Sacramento,CA,Post Office or large volume customer,95815,Spatial join to ZCTA
38.6119998,-121.449071,Rite Aid,pharmacy,,,,,,5309751245,2,2019-07-06T03:26:58Z,71949537,115918,Timothy Smith,,,,,,,Rite Aid,Q3433273,,,en:Rite Aid,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",94204.0,94204.0,Sacramento,CA,Post Office or large volume customer,95815,Spatial join to ZCTA
38.4807197,-121.4115615,Rite Aid,pharmacy,,,,,,5311527032,3,2019-04-30T18:25:42Z,69746710,9756453,acrypt,,,,,,,Rite Aid,Q3433273,,,en:Rite Aid,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",95828.0,95828.0,Sacramento,CA,Zip Code Area,95828,Zip matches ZCTA
38.6098792,-121.414337,Rite Aid,pharmacy,,,,,,5324754869,2,2019-06-22T20:11:39Z,71517551,3686832,fossosm,,,,,,,Rite Aid,Q3433273,,,en:Rite Aid,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",95825.0,95825.0,Sacramento,CA,Zip Code Area,95825,Zip matches ZCTA
38.1249635,-122.2283586,Redwood Vet Hospital,veterinary,Admiral Callaghan Lane,731,,94591,,2032226356,1,2012-11-25T16:11:31Z,14031698,1082939,Havoc70,,,,,,,,,,,,,,"{""addr:housename"": ""Redwood Veterinary Hospital""}",94589.0,94589.0,Vallejo,CA,Zip Code Area,94589,Zip matches ZCTA
38.5253278,-121.4960177,Walgreens,pharmacy,,,,,,2085487611,2,2019-08-24T22:04:20Z,73706023,115918,Timothy Smith,,,,,,,Walgreens,Q1591889,,,en:Walgreens,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",95822.0,95822.0,Sacramento,CA,Zip Code Area,95822,Zip matches ZCTA
38.6424149,-121.5350063,Market West Dental,dentist,,,,,,2108457203,1,2013-01-13T08:02:13Z,14630975,1168707,animeigo,,,,,,,,,,,,,,{},95834.0,95834.0,Sacramento,CA,Zip Code Area,95834,Zip matches ZCTA
38.5818049,-121.5247794,Rite Aid,pharmacy,West Capitol Avenue,1260,West Sacramento,95691,,2120427065,4,2019-11-09T09:07:57Z,76839328,4540953,Adamant1,,,,,,,Rite Aid,Q3433273,,,en:Rite Aid,,,"{""addr:state"": ""CA"", ""healthcare"": ""pharmacy""}",95899.0,95899.0,Sacramento,CA,Post Office or large volume customer,95691,Spatial join to ZCTA
38.5489027,-121.6955827,South Davis Veterinary Center,veterinary,,,,,,2287617314,1,2013-05-01T04:02:28Z,15928468,87286,Aric,,,,,+1 530-757-1113,,,,,,,,,{},95617.0,95617.0,Davis,CA,Post Office or large volume customer,95616,Spatial join to ZCTA
38.6644337,-121.3071543,CVS Pharmacy,pharmacy,,,,,,2293164499,3,2020-03-30T11:10:51Z,82819967,4540953,Adamant1,,,,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",95621.0,95621.0,Citrus Heights,CA,Zip Code Area,95621,Zip matches ZCTA
38.6509014,-121.3496709,Health Center,doctors,College Oak Drive,4700,Sacramento,95841,,2295261480,2,2018-04-09T00:45:23Z,57925773,360392,maxerickson,,,,,+1 916 484 8383,http://www.arc.losrios.edu/HealthCenter,,,,,,,,"{""healthcare"": ""doctor""}",95841.0,95841.0,Sacramento,CA,Zip Code Area,95841,Zip matches ZCTA
38.5966386,-121.4146569,Walgreens,pharmacy,Arden Way,2201,Sacramento,95825,,2588223975,3,2019-07-06T03:26:58Z,71949537,115918,Timothy Smith,,,,,,,Walgreens,Q1591889,,,en:Walgreens,,,"{""healthcare"": ""pharmacy""}",95825.0,95825.0,Sacramento,CA,Zip Code Area,95825,Zip matches ZCTA
38.5539253,-121.4526363,UC Davis Comprehensive Cancer Center,hospital,45th Street,2279,Sacramento,95817,,2588232404,3,2018-04-09T11:53:45Z,57938564,360392,maxerickson,,,,,+1 916 734 5959,http://www.ucdmc.ucdavis.edu/cancer/,,,,,,,,"{""emergency"": ""no"", ""healthcare"": ""hospital"", ""healthcare:speciality"": ""oncology""}",95817.0,95817.0,Sacramento,CA,Zip Code Area,95817,Zip matches ZCTA
38.2157437,-122.1413362,CVS Pharmacy,pharmacy,,,,,,2589929165,3,2019-08-06T17:08:58Z,73077095,115918,Timothy Smith,,,,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",94534.0,94534.0,Fairfield,CA,Zip Code Area,94534,Zip matches ZCTA
38.5816058,-121.2834748,CVS,pharmacy,Zinfandel Drive,3301,Rancho Cordova,95670,,2616520211,2,2019-06-17T15:38:50Z,71334458,158194,mneko,,,,,,,CVS,Q2078880,,,en:CVS Pharmacy,,,"{""healthcare"": ""pharmacy""}",95741.0,95741.0,Rancho Cordova,CA,Post Office or large volume customer,95670,Spatial join to ZCTA
38.5479188,-121.4551152,Walgreens,pharmacy,Stockton Boulevard,2900,Sacramento,,,2617822816,1,2014-01-10T20:30:16Z,19924352,1850735,rgupta0747,,,,,,,,,,,,,,{},95817.0,95817.0,Sacramento,CA,Zip Code Area,95817,Zip matches ZCTA
38.5767636,-121.484112,CVS Pharmacy,pharmacy,K Street,1701,Sacramento,95811,,2622429742,5,2021-01-27T05:57:12Z,98201516,115918,Timothy Smith,,,,,916-444-9266,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",95867.0,95867.0,Sacramento,CA,Post Office or large volume customer,95811,Spatial join to ZCTA
38.1329459,-122.220115,SmileCare,dentist,,,,,,2638103320,2,2021-02-27T16:09:18Z,100104459,115918,Timothy Smith,,,,,,,,,,,,,,"{""healthcare"": ""dentist""}",94589.0,94589.0,Vallejo,CA,Zip Code Area,94589,Zip matches ZCTA
37.9891663,-121.3223507,Western Dental,dentist,,,,,,2697114397,3,2019-07-19T23:46:42Z,72448722,115918,Timothy Smith,,,,,,,Western Dental,Q64211989,,,en:Western Dental,,,"{""alt_name"": ""Western Dental & Orthodontics"", ""healthcare"": ""dentist""}",95207.0,95207.0,Stockton,CA,Zip Code Area,95207,Zip matches ZCTA
37.9901675,-121.3150793,Venetian Family Dentist,dentist,,,,,,2697114398,2,2019-07-19T23:46:42Z,72448722,115918,Timothy Smith,,,,,,,,,,,,,,"{""healthcare"": ""dentist""}",95207.0,95207.0,Stockton,CA,Zip Code Area,95207,Zip matches ZCTA
38.1648805,-122.2519503,Walgreens,pharmacy,,,,,,2834852141,3,2020-01-20T23:51:40Z,79821147,115918,Timothy Smith,,,,,,,Walgreens,Q1591889,,,en:Walgreens,,,"{""healthcare"": ""pharmacy""}",94503.0,94503.0,American Canyon,CA,Zip Code Area,94503,Zip matches ZCTA
